Image URL,Title,Article URL,Content,Date,Comments,Read Time,number_of_birders,number_of_observations,number_of_lists,number_of_species,number_of_unique_lists_with_media,names_of_birders,winner_name,how_was_winner_chosen,location_of_challenge,checklist_requirements,extra_condition,tips_or_important_points,bird_species_mentioned
https://birdcount.in/wp-content/uploads/2017/04/Grey-winged-Blackbird-Nelson-George-870x570.jpg,March 2017 eBirders of the Month,https://birdcount.in/mar17-ebirders/,"This announcement is much later than normal. We ordinarily post the results of the previous month's challenge on the 6th of the following month. This time there was a delay in obtaining the raw eBird data, hence the delay in announcing the results of the March 2017...","Apr 18, 2017",0 Comments,17 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/03/2400-35_1200x800-870x580.jpeg,April 2017 eBirding Challenge,https://birdcount.in/april17-challenge/,"The challenge in March was to revisit winter locations and see what changes have occurred over a period of 2 months. This month, wed like to change things a bit and see what species you can record over a period of a month at your favourite patch. As temperatures...","Mar 31, 2017",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/03/2400-36.jpeg,February 2017 eBirders of the month,https://birdcount.in/feb17-ebirders/,"To begin with, our apologies for the late announcement, but there has been so much to do during and after the Great Backyard Bird Count (GBBC), that we are a bit behind in several things. eBirding activity in February tends to be particularly high because of the...","Mar 9, 2017",0 Comments,24 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/03/2400-1.jpeg-36_1200x800-870x580.jpeg,March 2017 eBirding Challenge,https://birdcount.in/mar17-challenge/,"The monthly eBirding challenge for February 2017 was to upload 20 checklists while using the GBBC as an opportunity to go birding with others. Regardless of whether you met the challenge or not, we hope you had fun birding in February and during the GBBC in...","Mar 1, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/02/2400-iphe_1200x800-870x580.jpeg,January 2017 eBirders of the month,https://birdcount.in/jan17-ebirders/,"A new year, a new beginning, and a refreshed commitment to birds and birding! Birding activity in the winter, and especially in January and February, tends to be higher than at any other time in the year; so before  announcing the results of the monthly challenge,...","Feb 6, 2017",0 Comments,18 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/02/2400-37_1107x800-870x629.jpeg,February 2017 eBirding Challenge,https://birdcount.in/feb17-challenge/,"The monthly eBirding challenge for January 2017 was simple - to upload 25 checklists with at least one containing media. February, apart from being a very productive month for birding, is time for the Great Backyard Bird Count (GBBC). This year the dates for the...","Feb 1, 2017",2 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2017/01/2400-14.jpeg,January 2017 eBirding Challenges,https://birdcount.in/jan17-challenge/,"As we enter the newest month of 2017, its time for a new eBirding challenge to take part in! The challenge for December was to upload at least 31 checklists from the month. For January, we focus on both birding effort as well as media uploads. One of the most...","Jan 1, 2017",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/12/2400-41_1199x800-870x580.jpeg,November 2016 eBirders of the Month,https://birdcount.in/nov16-ebirders/,"This November saw the launch of an additional challenge -- the gap-filling challenge, to supplement the regular monthly challenge. We intend for the gap-filling challenge to be a regular feature from now on. Before announcing the results, let's look at the break-up...","Dec 6, 2016",3 Comments,13 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/11/2400-42_1163x800-870x598.jpeg,December 2016 eBirding Challenges,https://birdcount.in/dec16-challenge/,"The challenge for November was to cover 3 distinct locations and upload at least 4 different lists from each of them. As we enter into the last month of the year, we also enter into the middle of what is peak birding season for most of the country. As the amount of...","Nov 30, 2016",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/11/2400-40_1116x800-870x624.jpeg,October 2016 eBirders of the Month,https://birdcount.in/oct16-ebirders/,"Have you taken a look at What's on in November? Do take a few minutes for that before reading on! Now on to the challenge. When we set the challenge for October (15 hours of birding in the month), we thought that there would be a handful of people who met the...","Nov 6, 2016",0 Comments,12 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/11/2400-43.jpeg,November 2016 Gap-filling Challenge,https://birdcount.in/nov16-challenge-2/,"We are delighted to announce a new kind of birding challenge this month -- to fill birding gaps. The understanding of Indian avifauna is limited by the lack of knowledge of distribution and seasonality of Indian birds. This is also reflected on eBird, where large...","Nov 1, 2016",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/11/2400-44_1067x800-870x652.jpeg,November 2016 eBirding Challenge,https://birdcount.in/nov16-challenge/,"November is upon us and with a new month, comes a new eBirding challenge. The challenge for October was to spend an aggregate of at least 15 hours birding through the month. As winter spreads its wings across the country, so do many migrants. The birding season is...","Nov 1, 2016",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/10/2400-45-870x581.jpeg,Sept 2016 eBirders of the month,https://birdcount.in/sept16-ebirders/,Our apologies for being a day late with announcing the September eBirders of the month -- we've been caught up in the excitement of launching the Patch Birding Challenge and the eBird-India Data Challenge -- do take a look if you haven't already! While you are...,"Oct 7, 2016",0 Comments,10 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/09/2400-46_1067x800-870x652.jpeg,October 2016 eBirding Challenge,https://birdcount.in/oct16-challenge/,"With September and its monthly challenge coming to an end, it is time to announce the challenge for October. Migrants are streaming through various parts of the country and October marks the start of the wintering season in most places. This means more birders are...","Sep 30, 2016",7 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/09/2400-48_1259x800-870x553.jpeg,Aug 2016 eBirders of the month,https://birdcount.in/aug16-ebirders/,"As the winter approaches, passage and winter migrants are coming our way (see What's on in September). In concert with this, birding activity across the country is ramping up, and this is apparent from the break-up of eBirding in India in August (with previous...","Sep 6, 2016",0 Comments,9 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/08/2400-49_1067x800-870x652.jpeg,September 2016 eBirding Challenge,https://birdcount.in/sept16-challenge/,"While we wait to find out who meets the August Monthly Challenge target, it's time to announce the challenge for September. September is an exciting period and as the migrants continue to fly in, a lot of changes take place with our birdlife during this time. To...","Aug 31, 2016",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/08/2400-50_1200x800-870x580.jpeg,July 2016 eBirders of the Month,https://birdcount.in/jul16-ebirders/,"Although we are still in the 'off season' (measured by birding activity), July usually has a little more eBirding than June, and this year was no different. Here is a break-up of eBirding in India in July (with previous month in brackets). Number of birders: 717...","Aug 6, 2016",0 Comments,9 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/08/2400-15.jpeg,August 2016 eBirding Challenge,https://birdcount.in/aug16-challenge/,"Julys monthly challenge was all about sharing the joy of birding with fellow birders and friends. But now, resident birds should be about to finish nesting, the so-called 'lean' birding period is slowly coming to an end, and signs of returning migrants are already...","Aug 1, 2016",12 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/07/2400-51_1150x800-870x605.jpeg,June 2016 eBirders of the Month,https://birdcount.in/jun16-ebirders/,"June is normally another month where birding activity is relatively low. Still, several hundred people birded (and eBirded) through the month. Here is a break-up of eBirding in India in June (with previous month in brackets). Number of birders: 621 (678) Number of...","Jul 6, 2016",0 Comments,8 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/06/2400-52_1200x800-870x580.jpeg,July 2016 eBirding Challenge,https://birdcount.in/jul16-challenge/,"The challenge in June was to upload 20 no-X, complete checklists of at least 15-minute duration of which at least three lists must document a brood-parasitic cuckoo (seen or heard). July may not be the most exciting month of the year for many birders - but birding...","Jun 30, 2016",7 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/06/2400-54.jpeg,May 2016 eBirders of the Month,https://birdcount.in/may16-ebirders/,"May saw more birding activity than is usual in this hot time of the year. The Endemic Bird Day and associated events contributed to this, but birders have also been active during other parts of the month. Here is a break-up of eBirding in India in May (with...","Jun 7, 2016",0 Comments,9 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/05/2400-55_923x800-870x754.jpeg,June 2016 eBirding Challenge,https://birdcount.in/jun16-challenge/,"The challenge in May was to upload 20 no-X, complete, minimum 15-minute checklists with the winner being someone (chosen at random) whos uploaded at least one list containing rich media.  June welcomes the annual monsoon, often associated with the arrival of the...","May 31, 2016",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/05/2400-56_1200x722-870x523.jpeg,April 2016 eBirders of the month,https://birdcount.in/apr16-ebirders/,"April is a hot month in most parts of India, and this April has been considerably hotter than previous years. A good month to stay put and look for birds in your own patch! The challenge for April was to do some consistent birding -- from the same place, following...","May 6, 2016",0 Comments,9 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/05/2400-57_1200x800-870x580.jpeg,May 2016 eBirding Challenge,https://birdcount.in/may16-challenge/,"The challenge in April was to upload 15 no-X, complete and stationary 15 minute checklists from the same location over 15 different days. This month, we are really excited about eBirds new media search tool! To add to the growing database of photos and audio on...","May 1, 2016",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/04/2400-1_1200x800-870x580.jpeg,March 2016 eBirders of the month,https://birdcount.in/mar16-challenge/,"March is a month of considerable change in bird populations across much of India, as migrants begin returning to their summer homes in the north, and resident birds become more and more vocal to mark the breeding season. To encourage the documentation of changes in...","Apr 6, 2016",0 Comments,11 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/03/2400-3.jpeg,April 2016 eBirding Challenge,https://birdcount.in/apr16-challenge/,"The challenge in March was to revisit winter locations and see what changes have occurred over a period of a couple of months. This month, wed like to change things a bit and see what species you can record over a period of a month at your favourite patch. As...","Mar 31, 2016",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/03/2400-4_1200x675-870x489.jpeg,Feb 2016 eBirders of the month,https://birdcount.in/feb16-ebirders/,"February is an exciting month. For four days in the middle of February, people from across the world go looking for birds as part of the Great Backyard Bird Count; and Indian birdwatchers are as enthusiastic as those in any other country. To mark the GBBC, the...","Mar 7, 2016",0 Comments,17 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/02/2400-2_1171x800-870x594.jpeg,March 2016 eBirding Challenge,https://birdcount.in/mar16-challenge-2/,"We hope you've had an enjoyable month of birding in February overall, and a fun GBBC in particular! Please remember to finish uploading all your February lists by 5th March. Now that winter is gradually fading away, we enter a time of transition for the bird...","Feb 29, 2016",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/02/2400-20.jpeg,Jan 2016 eBirders of the month,https://birdcount.in/jan16-ebirders/,"The first monthly challenge of 2016 was inspired by the Asian Waterbird Census, which takes place every January. The challenge was to conduct AWC counts from at least 5 wetlands during January and submit these counts through the new AWC-eBird data upload scheme...","Feb 6, 2016",0 Comments,12 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/01/2400-5_1200x730-870x529.jpeg,February 2016 eBirding challenge,https://birdcount.in/feb16-challenge/,"While we are all busy finishing up uploading our waterbird counts for the January challenge, the exciting month of February is upon us! As you know, every February brings the Great (Global) Backyard Bird Count (GBBC), a worldwide birding event in which tens of...","Jan 30, 2016",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/01/2400-10-870x432.jpeg,December 2015 eBirders of the month,https://birdcount.in/dec15-ebirders-2/,"In the closing month of the year, the challenge was to do a last sprint and upload as many birdlists as you could; and to document the sightings, where possible, with photos, sound recordings and video. What transpired? Here is a break-up of eBirding in India in...","Jan 6, 2016",0 Comments,9 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2016/01/2400-19_1200x800-870x580.jpeg,Jan 2016 eBirding challenge,https://birdcount.in/jan16-challenge/,"It's time for new beginnings, and we celebrate this with a new partnership over a long-standing project. The Asian Waterbird Census (AWC) started back in 1987. For those of us who began birding in the 80s and 90s, the AWC was a reason to 'bird with a purpose'. So...","Jan 1, 2016",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/12/2400-17-870x621.jpeg,November 2015 eBirders of the Month,https://birdcount.in/nov15-ebirders/,"While many of us venture widely afield to do our birding in 'the season', we often also have our regular haunts. The challenge for November was to [a] look for birds consistently from the same location and [b] count birds seen, instead of entering Xs (only...","Dec 7, 2015",0 Comments,10 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/11/2400-18-870x612.jpeg,December 2015 eBirding challenge,https://birdcount.in/dec15-challenge/,"We are nearing the peak of the Indian birding season, and hope that all of you are out and about, watching birds, noting down what you see, and documenting them when possible with photos, sound recordings and video. To celebrate the winter months, the India...","Nov 30, 2015",1 Comment,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/11/2400-16.jpeg,October 2015 eBirders of the Month,https://birdcount.in/oct15-ebirders/,"The challenge for October was straightforward -- to upload lists for at least 25 days of the month. The last time we did this was in March 2015, when 19 birders met the target for the month. How many managed it this time? Overall, during October, the number of...","Nov 6, 2015",0 Comments,7 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/10/2400-21_1099x800-870x633.jpeg,November 2015 eBirding challenge,https://birdcount.in/nov15-challenge/,"After a rather straightforward challenge for October, the November challenge requires attention to three points: at least 15 birdlists in the month, each of which should be an effort-based, complete list, of at least 15 min in duration all these lists must be from...","Oct 31, 2015",2 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/10/2400-22_1200x800-870x580.jpeg,Sept 2015 eBirders of the Month,https://birdcount.in/sep15-ebirders/,"The challenge for September was to be part of at least three lists (on three different days), each shared among at least 8 birders. This was not a particularly easy challenge, but also not so hard for those birding regularly in groups. Some birders had already been...","Oct 12, 2015",0 Comments,9 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/09/2400-23.jpeg,October 2015 eBirding Challenge,https://birdcount.in/oct15-challenge/,"Last month's eBirding challenge was about birding in groups, and a number of birding groups and communities stepped forward for the challenge. (Results will be declared on 11th Oct rather than the customary 6th of the month, to give groups more time to 'share'...","Sep 30, 2015",1 Comment,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/09/2400-24_1200x745-870x540.jpeg,August 2015 eBirders of the Month,https://birdcount.in/aug15-ebirders/,"Compared with the challenge for July, the August challenge was fairly straightforward -- and a repetition of several earlier challenges: to upload at least 20 complete, effort-based lists during the month, each of a minimum duration of 15 minutes. So were expected...","Sep 7, 2015",0 Comments,8 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/08/2400-25.jpeg,September 2015 eBirding Challenge,https://birdcount.in/sept15-challenge/,"[Note: deadline for sharing and accepting shared lists has been extended to 10th October. Please ensure that your shared lists are 'accepted' into the other accounts by that date. Of course, the actual birding for this challenge had to have taken place in the month...","Aug 31, 2015",0 Comments,4 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/08/2400-26_1200x800-870x580.jpeg,July 2015 eBirders of the Month,https://birdcount.in/jul15-ebirders/,"The challenge for July was pretty tough -- document at least 20 hours of birding through the month with complete, effort-based lists of any duration. Many of us tried our best but didn't manage to clock up the targetted 20 hrs. So we thought that barely a handful...","Aug 6, 2015",0 Comments,5 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/07/2400-28_1200x800-870x580.jpeg,August 2015 eBirding Challenge,https://birdcount.in/aug15-challenge/,"There's no question that July's challenge was a tough one! Birding for 20 hours through the month, and in the 'off-season', is not a task for the faint of heart. Several of us pledged to meet the challenge, but soon fell behind and had to admit defeat. Now, while...","Jul 30, 2015",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/12/challenge-logo-2015.png,June 2015 eBirders of the Month,https://birdcount.in/jun15-ebirders/,"Apologies for being a day late with the announcement, but the winners of the May eBirding challenge are now available! The challenge was to upload at least 20 complete lists from a single location through the month. The idea being that this encourages regular...","Jul 7, 2015",0 Comments,5 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/06/2400-27_1121x800-870x621.jpeg,July 2015 eBirding Challenge,https://birdcount.in/jul15-challenge/,"We have had several comments from eBird users that the challenge for June (20 lists in the month) was too easy, so July's challenge is considerably tougher! In July last year, the challenge was to spend 10 hours birding  through the month, and this proved rather...","Jun 30, 2015",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/06/2400-29_1200x800-870x580.jpeg,May 2015 eBirders of the Month,https://birdcount.in/may15-ebirders/,"May is normally a low period for birding, but this year's Endemic Bird Day (coinciding with the Global Big Day) showed that heat and lack of migrant species don't deter Indian birders! But that was just a single day in May. The eBirding challenge for the month as a...","Jun 8, 2015",0 Comments,6 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/06/2400-30_983x800-870x708.jpeg,June 2015 eBirding Challenge,https://birdcount.in/jun15-challenge/,"We are very curious to see who has been able to meet the rather tough challenge for May, which was to upload at least 6 complete birdlists per week in that month. While we wait (until 5 June) for everyone to complete uploading their May lists, let's forge ahead...","Jun 1, 2015",2 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/05/2400-31_1200x800-870x580.jpeg,April 2015 eBirders of the month,https://birdcount.in/apr15-ebirders/,"The India eBirding challenge for April 2015 was an echo of April the previous year. The target was to upload at least 20 complete, effort-based birdlists during the month.  In April last year, 17 birders met or exceeded this target. Given the way eBird has been...","May 6, 2015",0 Comments,6 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/04/2400-32_1130x800-870x616.jpeg,May 2015 eBirding challenge,https://birdcount.in/may15-challenge/,"While we wait for everyone to upload to their April lists to see who meets the target for April, it's time to think about the challenge for May. Now, we've been told by many people that since May is a very hot month we should set a rather low target. But we don't...","Apr 30, 2015",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/04/2400-33_1067x800-870x652.jpeg,March 2015 eBirders of the month,https://birdcount.in/mar15-ebirders/,"February generated a lot of birding enthusiasm, in part due to the Great Backyard Bird Count, and a record number of lists were uploaded to eBird in that month. In March, rather than taking things easy, we thought to challenge ourselves to even more dedicated...","Apr 6, 2015",0 Comments,8 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/04/2400-34_1047x800-870x665.jpeg,April 2015 eBirding Challenge,https://birdcount.in/apr15-challenge/,"The India eBirding challenge for April 2015 is straightforward: simply upload 20 complete birdlists during the month. As in earlier monthly challenges, each list should be an effort-based, complete list, of at least 15 min duration. Veteran eBirders may ask why we...","Apr 1, 2015",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/03/2400-37_1067x800-870x652.jpeg,Feb 2015 eBirders of the month,https://birdcount.in/feb15-ebirders/,"If it's February, it must be the Great Backyard Bird Count. In recognition of this global birding event the eBirding challenge for the month was to upload at least 20 complete lists during the four days of the GBBC (ie, 13-16 Feb). Some eBirders scoffed at such an...","Mar 9, 2015",3 Comments,14 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/03/2400-35_1200x800-870x580.jpeg,March 2015 eBirding Challenge,https://birdcount.in/mar15-challenge/,"February saw a huge leap in activity on eBird because of the Great Backyard Bird Count (13-16 Feb). The Challenge for February was directly about this event, and was to contribute at least 2o complete lists during the four days of the GBBC. In complete contrast to...","Mar 1, 2015",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/02/2400-36_1200x800-870x580.jpeg,Jan 2015 eBirders of the Month,https://birdcount.in/jan15-ebirders/,"Our apologies for the delay in announcing the January eBirders of the Month. There were two reasons for this: (1) preparations for the GBBC put everything else on hold, and (2) the nature of the challenge was such that we had to sift through each list by hand! To...","Feb 26, 2015",0 Comments,8 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/01/2400-40.jpeg,Feb 2015 eBirding Challenge,https://birdcount.in/feb15-challenge/,"Was January a good wetland birding month for you? We hope so! The January challenge, in honour of the  Asian Waterbird Census, was to upload  at least 15 lists from wetland habitats during the month. Please do finish uploading your lists by 5 Feb, so that we can do...","Jan 30, 2015",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2015/01/2400-38_1053x800-870x661.jpeg,December 2015 eBirders of the month,https://birdcount.in/dec15-ebirders/,"In contrast to earlier challenges, which have largely been about how much effort we put into birding, December's challenge was about birding in the company of others, and then 'sharing' our eBird lists with them. The target was to have at least 20 'shared' lists...","Jan 6, 2015",0 Comments,6 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/12/2400-39_1200x800-870x580.jpeg,Jan 2015 eBirding Challenge,https://birdcount.in/jan15-challenge/,"January is the month of the Asian Waterbird Census, an important event in the Indian birding calendar! The AWC has been running since 1987, and we encourage everyone to take part. More details about the AWC can be found here. Now, although the AWC has a separate...","Dec 30, 2014",2 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/12/2400-43_1199x800-870x580.jpeg,November 2014 eBirders of the Month,https://birdcount.in/nov14-ebirders/,"Although birders often roam far and wide, exploring different locations and habitats in pursuit of new experiences and species, November's challenge was about birding consistently in the same place. The target was to upload at least 20 complete lists from a single...","Dec 6, 2014",0 Comments,5 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/12/2400-41.jpeg,Dec 2014 eBirding Challenge,https://birdcount.in/dec14-challenge/,"[Update: to count, your list must be shared with another person's account; lists shared only with group accounts are ineligible.] It's December already, how time flies! To mark the last month of 2014, and to set the stage for a wonderful new birding year in 2015,...","Dec 1, 2014",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/11/2400-42_995x800-870x699.jpeg,October 2014 eBirders of the month,https://birdcount.in/oct14-ebirders/,"All through October we were somewhat worried about the challenge that had been set: to upload at least 15 complete lists , totalling at least 15 hours of birding. Was this too much? Would anyone be able to reach the target? At first, it seemed as though our fears...","Nov 6, 2014",1 Comment,4 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/10/2400-44_1120x800-870x621.jpeg,November 2014 eBirding Challenge,https://birdcount.in/nov14-challenge/,"It's time again to announce a new eBirding Challenge -- this time for November. (And to remind everyone to please upload your October Challenge lists by 5th November.) Winter brings a number of exciting migrants to our region, and we birders tend to make the most...","Oct 31, 2014",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/10/2400-45_1200x800-870x580.jpeg,September 2014 eBirders of the month,https://birdcount.in/sept14-ebirders/,"The eBirding challenge for September was somewhat unusual. Instead of there being a fixed target of lists or hours of birding, the task for each of us was to upload as many complete lists as possible during the month. So, how did we do? September saw a large jump...","Oct 6, 2014",1 Comment,5 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/09/2400-46_1077x800-870x646.jpeg,Oct 2014 eBirding Challenge,https://birdcount.in/oct14-challenge/,"As the lists from September continue to come in, and we await the results of the September Challenge, it's time to announce the eBirding Challenge for October 2014. The October Challenge is similar to that from July this year, but with a higher target. Last July,...","Sep 30, 2014",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/09/144162671-sd-870x653.jpg,August 2014 eBirders of the month,https://birdcount.in/aug14-ebirders/,"The eBirding challenge for August 2014 was a repetition of that for April: upload at least 20 complete lists during the course of the month. In April, 17 birders met the target. In August, the number of birders meeting the same target was 23. In all, 182 birders...","Sep 6, 2014",1 Comment,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/08/301779561-870x565.jpg,September 2014 eBirding Challenge,https://birdcount.in/sept14-challenge/,"We hope that you are all uploading your August lists to eBird towards the August challenge -- there is time until 5th Sept to do so. In the meantime, here is the challenge for September: upload as many lists as you possibly can! Until now, we have had certain fixed...","Aug 31, 2014",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/08/302275541-870x461.jpg,July 2014 eBirders of the Month,https://birdcount.in/jul14-ebirders/,"July's  eBirding Challenge was straightfoward: accumulate at least ten hours worth of complete lists during the course of the month. In contrast to the previous month's challenge, which only three people managed to meet, July's target proved rather easy -- with 36...","Aug 6, 2014",1 Comment,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/07/350393931-870x564.jpg,August 2014 eBirding Challenge,https://birdcount.in/aug14-challenge/,"After a couple of tough challenges in June and July, we return to a slightly simpler challenge for August -- in fact the same target that started this monthly series, in April. The target for August is to upload at least 20 lists to eBird during the month. As in...","Jul 31, 2014",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/07/48311331-latha-870x436.jpg,June 2014 eBirders of the Month,https://birdcount.in/jun14-ebirders/,"[Note: this post has been updated to correct an error in counting lists and therefore assessing those who met the target. There are thus three birders who have reached the target, and not two as incorrectly listed earlier. Our apologies for this lapse.] The third...","Jul 6, 2014",3 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/06/71904551-latha-870x491.jpg,July 2014 eBirding Challenge,https://birdcount.in/jul14-challenge/,"The Challenge for June was quite steep: upload at least five lists from each of at least four distinct locations. Were you able to meet the target? While we wait until 5 July to compile the results, here is the Challenge for July 2014. It's simple: spend at least...","Jun 30, 2014",0 Comments,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/06/2400-47_1200x800-870x580.jpeg,May 2014 eBirders of the Month,https://birdcount.in/may14-ebirders/,We are delighted to announce the results of the second in our series of monthly eBirding Challenges for birders in India. The challenge for May was to upload at least 4 complete lists in each week of May (counting the 21st-31st as the last week of the month). In...,"Jun 6, 2014",0 Comments,3 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/05/2400-48_1200x800-870x580.jpeg,June 2014 eBirding Challenge,https://birdcount.in/june14-challenge/,"The eBirding Challenge for June is this: Choose at least four distinct locations, and from each, upload at least five complete bird lists during the month of June. Why multiple locations? Because this provides information on how birds are distributed across the...","May 31, 2014",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/05/2400-49_1200x800-870x580.jpeg,April 2014 eBirders of the Month,https://birdcount.in/jun14-ebirders-2/,"April has come and gone, and it's time to crunch the numbers and see who has been able to meet the eBirding Challenge for the month, which was to upload at least 20 complete lists from India during the month. During April, 194 eBird users uploaded 1,237 lists of...","May 6, 2014",0 Comments,1 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/04/329027391-Otdo-Abhishek-Das-870x489.jpg,May 2014 eBirding Challenge,https://birdcount.in/may14-challenge/,"While we wait until 5th May to allow enough time for eBirders to enter their April lists, it's time to announce the May eBirding Challenge! The IPL is on, and in recognition of the central role that cricket plays in our bat-and-ball-mad Nation, this month's...","Apr 30, 2014",1 Comment,2 min read,,,,,,,,,,,,,
https://birdcount.in/wp-content/uploads/2014/03/164492051-Bhaarat-Vyas-870x627.jpg,April 2014 eBirding Challenge,https://birdcount.in/apr14-challenge/,"Welcome to the first instalment of our monthly series of eBirding Challenges! More information on these challenges, and why you should take part, is here. In brief, the purpose is to encourage all of us to keep a regular record of the birds we see so that, over...","Mar 31, 2014",0 Comments,1 min read,,,,,,,,,,,,,
